1,L. Moreira,27,G
18,P. Pemberton,35,G
23,D. Carvajal,28,G
2,J. Acosta,34,D
3,G. Gonzalez,29,D
4,M. Umana,35,D
5,K. Gutierrez,28,D
6,J. Salvatierra,28,D
8,B. Oviedo,27,D
15,F. Calvo,25,D
16,C. Gamboa,28,D
22,J. Vargas,22,D
24,K. Waston,29,D
26,J. Ordian,24,D
11,J. Venegas,29,M
13,R. Wallace,29,M
14,R. Azofeifa,32,M
17,Y. Tejeda,25,M
19,U. Segura,24,M
20,D. Guzman,27,M
25,J. Leiton,24,M
27,J. Marin,20,M
7,D. Ramirez,24,A
9,A. Rodriguez,28,A
10,B. Ruiz,32,A
12,J. Campbell,25,A
21,M. Urena,27,A
