1,A. Rodriguez,27,G
12,J. Calderon,32,G
16,O. Mosquera,23,G
2,M. Murillo,21,D
3,A. Patrick,25,D
4,J. Vargas,22,D
5,F. Escobar,22,D
13,R. Miller,25,D
15,E. Davis,26,D
17,L. Ovalle,29,D
23,R. Chen,23,D
6,G. Gomez,33,M
8,E. Barcenas,24,M
11,A. Cooper,30,M
14,V. Pimentel,26,M
18,M. Camargo,24,M
19,J. Nunez,24,M
20,A. Godoy,27,M
21,L. Heraldez,24,M
7,R. Clarke,25,A
9,G. Torres,29,A
10,I. Diaz,20,A
22,A. Arroyo,24,A
