1,Jose Corona,36,G
12,M. Fraga,30,G
23,M. Munoz,37,G
3,J. Pereira,31,D
4,H. Ayala,30,D
6,E. Alvarez,20,D
13,C. Montes,20,D
14,H. Marin ,24,D
22,M. Mayorga,20,D
2,L. Rodriguez,26,M
5,J. Molina,29,M
7,O. Pineda,21,M
8,e. Gutierrez,22,M
11,Elias Hernandez,29,M
15,R. Pizarro,23,M
16,Jorge Hernandez,28,M
17,R. Lopez,24,M
18,J. Gallardo,23,M
20,J. Duenas,28,M
21,R. Reyes,26,M
9,E. Torres,24,A
10,M. Barragan,26,A
19,A. Sepulveda,26,A
