1,P. Gallese,27,G
12,C. Caceda,26,G
21,J. Carvallo,31,G
2,A. Rodriguez,33,D
3,A. Corzo,28,D
4,A. Santamaria,25,D
5,A. Zela,28,D
6,M. Trauco,25,D
15,C. Ramos,29,D
17,L. Advincula,27,D
22,N. Loyola,23,D
41,M. Araujo,23,D
7,P. Hurtado,27,M
8,C. Cueva,26,M
13,R. Tapia,22,M
16,W. Cartagena,23,M
18,A. Carrillo,26,M
19,Y. Yotún,27,M
23,P. Aquino,22,M
42,S. Pena,22,M
9,Y. Reyna,24,A
10,J. Farfan,33,A
11,R. Ruidiaz,27,A
14,A. Polo,23,A
20,E. Flores,23,A
