1,Y. Sommer,29,G
2,R. Burki,27,G
3,M. Hitz,30,G
4,G. Kobel,20,G
5,J. Djourou,30,D
6,T. Klose,29,D
7,F. Moubandje,27,D
8,S. Widmer,24,D
9,N. Elvedi,21,D
10,F. Hadergjonaj,23,D
11,U. Garcia,21,D
12,V. Behrami,32,M
13,G. Fernandes,31,M
14,F. Frei,28,M
15,S. Zuber,26,M
16,X. Shaqiri,26,M
17,G. Xhaka,25,M
18,R. Freuler,25,M
19,A. Grgic,21,M
20,E. Fernandes,21,M
21,D. Sow,20,M
22,A. Mehmedi,26,A
23,H. Seferovic,25,A
