1,I. Akinfeev,31,G
12,V. Gabulov,34,G
16,G. Marinato,32,G
2,I. Smolnikov,29,D
3,R. Shishkin,30,D
5,V. Vasin,29,D
6,G. Dzhikiya,24,D
10,R. Kambolov,27,D
13,F. Kudryashov,30,D
14,I. Kutepov,24,D
4,Y. Gazinskiy,28,M
8,D. Glushakov,30,M
15,Aleksey Miranchuk,22,M
17,A. Golovin,21,M
18,Y. Zhirkov,34,M
19,A. Samedov,33,M
21,A. Erokhin,28,M
22,D. Tarasov,30,M
23,D. Kombarov,30,M
7,D. Poloz,26,A
9,F. Smolov,27,A
11,A. Bukharov,32,A
20,M. Kanunnikov,26,A
