1,A. Diallo,25,G
16,K. N'Diaye,32,G
23,Pape Seydou N'Diaye,24,G
3,K. Koulibaly,26,D
4,C. M'Bengue,29,D
14,Z. Toure,28,D
19,S. Ciss,28,D
21,L. Gassama,28,D
2,K. Mbodji,28,M
5,I. Gueye,28,M
8,C. Kouyate,28,M
11,C. N'Doye,31,M
12,M. Diame,30,M
15,P. Diop,31,M
17,Papa Alioune N'Diaye,27,M
18,I. Sarr,19,M
22,H. Saivet,27,M
6,F. Diedhiou,25,A
7,M. Sow,31,A
9,M. Diouf,30,A
10,S. Mane,25,A
13,M. Konate,24,A
20,K. Balde,22,A
