1,Rui Patricio,29,G
12,Jose Sa,24,G
22,Beto,35,G
2,Bruno Alves,36,D
3,Pepe,34,D
4,Neto,29,D
5,Raphael Guerreiro,24,D
6,Jose Fonte,34,D
11,Nelson Semedo,24,D
19,Eliseu,34,D
21,Cedric Soares,26,D
8,Joao Moutinho,31,M
10,Bernardo Silva,23,M
13,Danilo Pereira,26,M
14,William Carvalho,25,M
15,Andre Gomes,24,M
16,Pizzi,28,M
17,Nani,31,M
20,Ricardo Quaresma,34,M
23,Adrien Silva,28,M
7,Cristiano Ronaldo,32,A
9,Andre Silva,22,A
18,Gelson Martins,22,A
